,ADDRESS_CITY,ADDRESS_NAME,ADDRESS_STATE,ADDRESS_STR1,ADDRESS_STR2,ADDRESS_ZIP,AGCYTYPE,CITY,COMMENT,CONGDIST1,CONGDIST2_18,COUNTY,COUNTYNAME,CSLLEA08_FULLTIME_CIVILIAN,CSLLEA08_FULLTIME_SWORN,CSLLEA08_ID_x,CSLLEA08_ID_y,CSLLEA08_PARTTIME_CIVILIAN,CSLLEA08_PARTTIME_SWORN,CSLLEA_SUB,DISTNAME,FCOUNTY,FIPS_COUNTY,FIPS_ST,FIPS_x,FIPS_y,FPLACE,FSTATE,GOVID,INTPTLAT,INTPTLONG,LEAR_FULLTIME_SWORN,LEAR_ID,LEAR_PARTTIME_SWORN,LEMAS13_FULLTIME_CIVILIAN,LEMAS13_FULLTIME_SWORN,LEMAS13_PARTTIME_CIVILIAN,LEMAS13_PARTTIME_SWORN,LEMAS_ID,LG_NAME,LG_POPULATION,NAME_x,NAME_y,NO_POLICING,Name,ORI7_x,ORI7_y,ORI9,ORI9_x,ORI9_y,PARTOF,PE14_DIVISION_REGION,PE14_FEMALE_CIVILIANS,PE14_FEMALE_OFFICERS,PE14_FEMALE_TOTAL,PE14_MALE_CIVILIANS,PE14_MALE_OFFICERS,PE14_MALE_TOTAL,PE14_MSA,PE14_POPULATION,PE14_TOTAL_EMPLOYEES,REPORT_FLAG,SAMPTYPE,SOURCE,SOURCE_CSLLEA2008,SOURCE_NCIC2012,SOURCE_UCR2010,SOURCE_UCR2011,SOURCE_UCR2012,SOURCE_VENDOR,STATE,STATENAME,STREET_ADDRESS,SUBTYPE1,SUBTYPE2,UA,UANAME,U_CNTY,U_POPGRP,U_STATENO,U_TPOP,ZIP
662,IRVINGTON,STATE POLICE TROOP B IRVINGTON COMMUNITY PARTNERSHIP,NJ, , , ,5.0,, ,8.0,10,,ESSEX,,,-1.0,,,,0.0,District of New Jersey,13.0,13.0,34.0,34013.0,,51000.0,34.0,310000000.0,40.787216,-74.246136,,,,,,,,-1.0,State of New Jersey,888888888.0,STATE POLICE TRROP B IRVINGTON COMM PARTNERSHIP,,,,-1,,NJNSPX300,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",-1.0,-1,-1.0,-1.0,
663,NEWARK,ESSEX COUNTY PROSECUTOR'S CHIEF,NJ,ESSEX COUNTY COURTS BUILDING,50 WEST MARKET STREET,07102,6.0,, ,7.0,08 10 11,,ESSEX,,,13378830.0,,,,1.0,District of New Jersey,13.0,13.0,34.0,34013.0,,99013.0,34.0,311007007.0,40.787216,-74.246136,,,,,,,,3.1100700702e+15,ESSEX COUNTY,888888888.0,ESSEX COUNTY PROSECUTOR'S CHIEF,,,,NJ00789,,NJ0078900,,,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,4.0,41.0,-1.0,_Not a Census place,7.0,9D,29.0,0.0,
664,ESSEX, ,NJ, , , ,5.0,, ,7.0,08 10 11,,ESSEX,,,-1.0,,,,0.0,District of New Jersey,13.0,13.0,34.0,34013.0,,99013.0,34.0,310000000.0,40.787216,-74.246136,,,,,,,,-1.0,State of New Jersey,888888888.0,SPT ESSEX CO,,,,NJ007PT,,NJ007PT00,,,1.0,,,,,,,,,,,2.0,,,0.0,0.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,7.0,9D,29.0,0.0,
665,NEWARK,STATE POLICE: ESSEX COUNTY,NJ, , ,07102,5.0,, ,7.0,08 10 11,,ESSEX,,,-1.0,,,,0.0,District of New Jersey,13.0,13.0,34.0,34013.0,,99013.0,34.0,310000000.0,40.787216,-74.246136,,,,,,,,-1.0,State of New Jersey,888888888.0,SP: ESSEX COUNTY,,,,NJ007SP,,NJ007SP00,,,1.0,,,,,,,,,,,1.0,,,0.0,0.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,7.0,9D,29.0,0.0,
666,NEWARK,ESSEX COUNTY POLICE DEPARTMENT,NJ, , ,07102,0.0,, ,7.0,08 10 11,,ESSEX,,,-1.0,,,,1.0,District of New Jersey,13.0,13.0,34.0,34013.0,,99013.0,34.0,311007007.0,40.787216,-74.246136,,,,,,,,3.11007007024e+15,ESSEX COUNTY,783969.0,ESSEX COUNTY PD NEWARK,,,,NJ00723,,NJ0072300,,,0.0,,,,,,,,,,,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,7.0,9D,29.0,0.0,
667,NEWARK,ESSEX COUNTY INSTITUTIONAL PD,NJ, , , ,6.0,, ,7.0,08 10 11,,ESSEX,,,-1.0,,,,0.0,District of New Jersey,13.0,13.0,34.0,34013.0,,99013.0,34.0,311007007.0,40.787216,-74.246136,,,,,,,,-1.0,ESSEX COUNTY,888888888.0,ESSEX CO INSTITUTIONAL PD NEWARK,,,,-1,,NJ0072500,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,1.0,19.0,-1.0,_Not a Census place,-1.0,-1,-1.0,-1.0,
668,CALDWELL,ESSEX COUNTY CORRECTIONS CENTER PD,NJ, , , ,6.0,, ,7.0,08 10 11,,ESSEX,,,-1.0,,,,0.0,District of New Jersey,13.0,13.0,34.0,34013.0,,99013.0,34.0,311007007.0,40.787216,-74.246136,,,,,,,,-1.0,ESSEX COUNTY,888888888.0,ESSEX CO CORRECTIONS CTR PD CALDWELL,,,,-1,,NJ0072600,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,1.0,19.0,-1.0,_Not a Census place,-1.0,-1,-1.0,-1.0,
669,MALAGA,STATE POLICE,NJ, , , ,5.0,, ,1.0,02,,GLOUCESTER,,,-1.0,,,,0.0,District of New Jersey,15.0,15.0,34.0,34015.0,,42840.0,34.0,310000000.0,39.721019,-75.143708,,,,,,,,-1.0,State of New Jersey,888888888.0,SP MALAGA,,,,-1,,NJNSP2500,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,-1.0,-1,-1.0,-1.0,
670,TURNERSVILLE,STATE POLICE,NJ, , , ,5.0,, ,1.0, ,,GLOUCESTER,,,-1.0,,,,0.0,District of New Jersey,15.0,15.0,34.0,34015.0,,74270.0,34.0,310000000.0,39.721019,-75.143708,,,,,,,,-1.0,State of New Jersey,888888888.0,SP TURNERSVILLE,,,,-1,,NJNSP3100,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",-1.0,-1,-1.0,-1.0,
671,WILLIAMSTOWN,WILLAMSTOWN POLICE DEPARTMENT,NJ, , ,08094,0.0,, ,1.0, ,,GLOUCESTER,,,-1.0,,,,0.0,District of New Jersey,15.0,15.0,34.0,34015.0,,81380.0,34.0,310000000.0,39.721019,-75.143708,,,,,,,,3.13008009026e+15,State of New Jersey,888888888.0,WILLIAMSTOWN PD,,,,NJ00825,,NJ0082500,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",8.0,7,29.0,0.0,
672,WOODBURY,GLOUCESTER COUNTY PROSECUTOR'S CHIEF,NJ,HUNTER & EUCLID STREETS,P.O. BOX 623,08096,6.0,, ,1.0,02,,GLOUCESTER,,,13947190.0,,,,1.0,District of New Jersey,15.0,15.0,34.0,34015.0,,99015.0,34.0,311008008.0,39.721019,-75.143708,,,,,,,,3.1100800802e+15,GLOUCESTER COUNTY,888888888.0,GLOUCESTER COUNTY PROSECUTOR'S CHIEF,,,,NJ00889,,NJ0088900,,,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,4.0,41.0,-1.0,_Not a Census place,8.0,9D,29.0,0.0,
673,GLOUCESTER, ,NJ, , , ,5.0,, ,1.0,02,,GLOUCESTER,,,-1.0,,,,0.0,District of New Jersey,15.0,15.0,34.0,34015.0,,99015.0,34.0,310000000.0,39.721019,-75.143708,,,,,,,,-1.0,State of New Jersey,888888888.0,SPT GLOUCESTER CO,,,,NJ008PT,,NJ008PT00,,,1.0,,,,,,,,,,,2.0,,,0.0,0.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,8.0,9D,29.0,0.0,
674,WOODBURY,STATE POLICE:GLOUCESTER COUNTY,NJ, , ,08096,5.0,, ,1.0,02,,GLOUCESTER,,,-1.0,,,,0.0,District of New Jersey,15.0,15.0,34.0,34015.0,,99015.0,34.0,310000000.0,39.721019,-75.143708,,,,,,,,-1.0,State of New Jersey,888888888.0,SP: GLOUCESTER COUNTY,,,,NJ008SP,,NJ008SP00,,,1.0,,,,,,,,,,,1.0,,,0.0,0.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,8.0,9D,29.0,0.0,
675,HOBOKEN,STEVENS INSTITUTE OF TECHNOLOG,NJ, , ,07030,6.0,, ,8.0, ,,HUDSON,,,-1.0,,,,1.0,District of New Jersey,17.0,17.0,34.0,34017.0,,32250.0,34.0,310000000.0,40.731384,-74.078627,,,,,,,,-1.0,State of New Jersey,888888888.0,STEVENS INSTITUTE OF TEC,,,,NJ00914,,NJ0091400,,,0.0,,,,,,,,,,,1.0,,,0.0,0.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,1.0,12.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",9.0,7,29.0,0.0,
676,HOBOKEN,PORT AUTHORITY OF NY & NJ OFFICE OF INSPECTOR GENERAL,NJ, , , ,6.0,, ,8.0, ,,HUDSON,,,-1.0,,,,0.0,District of New Jersey,17.0,17.0,34.0,34017.0,,32250.0,34.0,999999999.0,40.731384,-74.078627,,,,,,,,-1.0,_Undetermined,888888888.0,PORT AUTHORITY OF NY & NJ OIG,,,,-1,,NJ0091900,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,3.0,34.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",-1.0,-1,-1.0,-1.0,
677,JERSEY CITY,NEW YORK AND NEW JERSEY PORT AUTHORITY,NJ, , , ,6.0,, ,8.0,10,,HUDSON,,,-1.0,,,,0.0,District of New Jersey,17.0,17.0,34.0,34017.0,,36000.0,34.0,310000000.0,40.731384,-74.078627,,,,,,,,-1.0,NEW YORK AND NEW JERSEY PORT AUTHORTIY,888888888.0,NY AND NJ PORT AUTHORITY,,,,-1,,NJ0092000,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,3.0,34.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",-1.0,-1,-1.0,-1.0,
678,JERSEY CITY,JERSEY CITY POLICE DEPARTMENT,NJ, , , ,0.0,, ,8.0,10,,HUDSON,,,-1.0,,,,0.0,District of New Jersey,17.0,17.0,34.0,34017.0,,36000.0,34.0,312009006.0,40.731384,-74.078627,,,,,,,,3.12009006026e+15,JERSEY CITY CITY,247597.0,JERSEY CITY POLICE DEPARTMENT,,,,-1,,NJ009C100,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",-1.0,-1,-1.0,-1.0,
679,JERSEY CITY,JERSEY CITY ARSON INVESTIGATION UNIT,NJ, , , ,6.0,, ,8.0,10,,HUDSON,,,-1.0,,,,0.0,District of New Jersey,17.0,17.0,34.0,34017.0,,36000.0,34.0,312009006.0,40.731384,-74.078627,,,,,,,,-1.0,JERSEY CITY CITY,888888888.0,JERSEY CITY ARSON INVESTIGTAION UNIT,,,,-1,,NJ009D100,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,4.0,43.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",-1.0,-1,-1.0,-1.0,
680,JERSEY CITY,NEW YORK-NEW JERSEY PORT AUTHORITY,NJ, , , ,6.0,, ,8.0,10,,HUDSON,,,-1.0,,,,0.0,District of New Jersey,17.0,17.0,34.0,34017.0,,36000.0,34.0,314031001.0,40.731384,-74.078627,,,,,,,,-1.0,NEW YORK AND NEW JERSEY PORT AUTHORTIY,888888888.0,NY AND NJ PORT AUTHORITY JERSEY CITY,,,,-1,,NJNYP0A00,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,3.0,34.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",-1.0,-1,-1.0,-1.0,
681,JERSEY CITY,HUDSON COUNTY PROSECUTOR'S CHIEF,NJ,ADMINISTRATION BUILDING,595 NEWARK AVENUE,07306,6.0,, ,8.0,09 10,,HUDSON,,,13015600.0,,,,1.0,District of New Jersey,17.0,17.0,34.0,34017.0,,99017.0,34.0,311009009.0,40.731384,-74.078627,,,,,,,,3.1100900902e+15,HUDSON COUNTY,888888888.0,HUDSON COUNTY PROSECUTOR'S CHIEF,,,,NJ00989,,NJ0098900,,,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,4.0,41.0,-1.0,_Not a Census place,9.0,9D,29.0,0.0,
682,JERSEY CITY,HUDSON COUNTY SHERIFF'S OFFICE,NJ,595 NEWARK AVE, ,07306,1.0,Jersey City, ,8.0,09 10,HUDSON COUNTY,HUDSON,103,221,13316030.0,13316030.0,0,0,1.0,District of New Jersey,17.0,17.0,34.0,34017.0,34017,99017.0,34.0,311009009.0,40.731384,-74.078627, ,644747.0, ,105,233,10,0,3.11009009022e+15,HUDSON COUNTY,634266.0,HUDSON COUNTY SHERIFF'S OFFICE,HUDSON COUNTY SHERIFF'S OFFICE,False,,NJ00900,NJ00900,NJ0090000,,,0.0,2,56,37,93,39,204,243,607,0,336,1.0,1.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,595 NEWARK AVE,888.0,888.0,-1.0,_Not a Census place,9.0,9D,29.0,0.0,07306
683,HUDSON, ,NJ, , , ,5.0,, ,8.0,09 10,,HUDSON,,,-1.0,,,,0.0,District of New Jersey,17.0,17.0,34.0,34017.0,,99017.0,34.0,310000000.0,40.731384,-74.078627,,,,,,,,-1.0,State of New Jersey,888888888.0,SPT HUDSON CO,,,,NJ009PT,,NJ009PT00,,,1.0,,,,,,,,,,,2.0,,,0.0,0.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,9.0,9D,29.0,0.0,
684,JERSEY CITY,STATE POLICE: HUDSON COUNTY,NJ, , ,07303,5.0,, ,8.0,09 10,,HUDSON,,,-1.0,,,,0.0,District of New Jersey,17.0,17.0,34.0,34017.0,,99017.0,34.0,310000000.0,40.731384,-74.078627,,,,,,,,-1.0,State of New Jersey,888888888.0,SP: HUDSON COUNTY,,,,NJ009SP,,NJ009SP00,,,1.0,,,,,,,,,,,1.0,,,0.0,0.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,9.0,9D,29.0,0.0,
685,JERSEY CITY,HUDSON COUNTY POLICE DEPT,NJ, , ,07306,0.0,, ,8.0,09 10,,HUDSON,,,-1.0,,,,1.0,District of New Jersey,17.0,17.0,34.0,34017.0,,99017.0,34.0,311009009.0,40.731384,-74.078627,,,,,,,,3.11009009024e+15,HUDSON COUNTY,634266.0,HUDSON CO PD JERSEY CITY,,,,NJ00913,,NJ0091300,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,9.0,9D,29.0,0.0,
686,FRENCHTOWN,ALEXANDRIA TOWNSHIP POLICE DPT,NJ, , ,08825,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,550.0,34.0,313010001.0,40.565283,-74.911969,,,,,,,,-1.0,ALEXANDRIA TOWNSHIP,4938.0,ALEXANDRIA TWP PD MILFORD,,,,NJ01001,,NJ0100100,,,0.0,,,,,,,,,,,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,10.0,6,29.0,4950.0,
687,ASBURY,BETHLEHEM TOWNSHIP PD,NJ, , , ,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,5650.0,34.0,313010002.0,40.565283,-74.911969,,,,,,,,-1.0,BETHLEHEM TOWNSHIP,3979.0,BETHLEHEM TWP PD ASBURY,,,,-1,,NJ0100200,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,-1.0,-1,-1.0,-1.0,
688,BLOOMSBURY,BLOOMSBURY POLICE DEPARTMENT,NJ, , ,08804,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,1.0,District of New Jersey,19.0,19.0,34.0,34019.0,,6370.0,34.0,312010001.0,40.565283,-74.911969,,,,,,,,-1.0,BLOOMSBURY BOROUGH,870.0,BLOOMSBURY PD,,,,NJ01003,,NJ0100300,,,0.0,,,,,,,,,,,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,1495.0,"Allentown, PA--NJ Urbanized Area",10.0,7,29.0,872.0,
689,CLINTON,STATE POLICE,NJ, , , ,5.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,13720.0,34.0,310000000.0,40.565283,-74.911969,,,,,,,,-1.0,State of New Jersey,888888888.0,SP CLINTON,,,,-1,,NJNSP4100,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",-1.0,-1,-1.0,-1.0,
690,RINGOES,EAST AMWELL TOWNSHIP PD,NJ, , , ,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,18820.0,34.0,313010005.0,40.565283,-74.911969,,,,,,,,-1.0,EAST AMWELL TOWNSHIP,4013.0,EAST AMWELL TWP PD RINGOES,,,,-1,,NJ0100800,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,-1.0,-1,-1.0,-1.0,
691,FRENCHTOWN,STATE POLICE,NJ, , , ,5.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,25350.0,34.0,310000000.0,40.565283,-74.911969,,,,,,,,-1.0,State of New Jersey,888888888.0,STATE POLICE KINGWOOD STATION,,,,-1,,NJNSP4200,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,57206.0,"Milford, NJ--PA Urban Cluster",-1.0,-1,-1.0,-1.0,
692,GLEN GARDNER,GLEN GARDNER POLICE DEPARTMENT,NJ, , ,08826,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,26550.0,34.0,312010006.0,40.565283,-74.911969,,,,,,,,-1.0,GLEN GARDNER BOROUGH,1704.0,GLEN GARDNER PD,,,,NJ01012,,NJ0101200,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,92377.0,"Washington, NJ Urban Cluster",10.0,7,29.0,1708.0,
693,GLEN GARDENER,GLEN GARDNER CENTER FOR GERIATRICS NJ PATROL OFFICERS,NJ, , , ,6.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,26550.0,34.0,312010006.0,40.565283,-74.911969,,,,,,,,-1.0,GLEN GARDNER BOROUGH,888888888.0,GLEN GARDNR CTR GERIATRCS NJ PTRL GLEN GARDENER,,,,-1,,NJ0102700,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,1.0,15.0,92377.0,"Washington, NJ Urban Cluster",-1.0,-1,-1.0,-1.0,
694,HAMPTON,HAMPTON POLICE DEPARTMENT,NJ, , ,08827,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,29460.0,34.0,312010007.0,40.565283,-74.911969,,,,,,,,-1.0,HAMPTON BOROUGH,1401.0,HAMPTON PD,,,,NJ01013,,NJ0101300,,,0.0,,,,,,,,,,,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,92377.0,"Washington, NJ Urban Cluster",10.0,7,29.0,1405.0,
695,HAMPTON BORO,NJ DIV FISH GAME NORTH,NJ, , , ,6.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,29460.0,34.0,310000000.0,40.565283,-74.911969,,,,,,,,-1.0,State of New Jersey,888888888.0,NJ DIV FISH GAME & WILDLIFE,,,,-1,,NJ0103000,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,2.0,21.0,92377.0,"Washington, NJ Urban Cluster",-1.0,-1,-1.0,-1.0,
696,HAMPTON,STATE POLICE,NJ, , , ,5.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,29460.0,34.0,310000000.0,40.565283,-74.911969,,,,,,,,-1.0,State of New Jersey,888888888.0,STATE POLICE PERRYVILLE,,,,-1,,NJNSP8800,,,1.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,92377.0,"Washington, NJ Urban Cluster",-1.0,-1,-1.0,-1.0,
697,FRENCHTOWN,KINGWOOD TOWNSHIP PD,NJ, , , ,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,37065.0,34.0,313010008.0,40.565283,-74.911969,,,,,,,,-1.0,KINGWOOD TOWNSHIP,3845.0,KINGWOOD TWP PD FRENCHTOWN,,,,-1,,NJ0101600,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,-1.0,-1,-1.0,-1.0,
698,LEBANON,LEBANON POLICE DEPARTMENT,NJ, , ,08833,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,1.0,District of New Jersey,19.0,19.0,34.0,34019.0,,39630.0,34.0,312010010.0,40.565283,-74.911969,,,,,,,,3.12010010026e+15,LEBANON BOROUGH,1358.0,LEBANON BORO POLICE DEPARTMENT,,,,NJ01018,,NJ0101800,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",10.0,7,29.0,1361.0,
699,MILFORD,MILFORD POLICE DEPARTMENT,NJ, , ,08848,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,1.0,District of New Jersey,19.0,19.0,34.0,34019.0,,46260.0,34.0,312010011.0,40.565283,-74.911969,,,,,,,,-1.0,MILFORD BOROUGH,1233.0,MILFORD PD,,,,NJ01020,,NJ0102000,,,0.0,,,,,,,,,,,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,57206.0,"Milford, NJ--PA Urban Cluster",10.0,7,29.0,1237.0,
700,STOCKTON,STOCKTON PD,NJ, , , ,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,70980.0,34.0,312010012.0,40.565283,-74.911969,,,,,,,,-1.0,STOCKTON BOROUGH,538.0,STOCKTON PD,,,,-1,,NJ0102300,,,0.0,,,,,,,,,,,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",-1.0,-1,-1.0,-1.0,
701,CLINTON,HUNTERDON DEVLOPMENTAL CENTER,NJ, , ,08809,0.0,, ,7.0, ,,HUNTERDON,,,-1.0,,,,0.0,District of New Jersey,19.0,19.0,34.0,34019.0,,74420.0,34.0,313010013.0,40.565283,-74.911969,,,,,,,,-1.0,UNION TOWNSHIP,5908.0,UNION TOWNSHIP PD PATTENBURG,,,,NJ01025,,NJ0102500,,,0.0,,,,,,,,,,,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,-1.0,_Not a Census place,10.0,7,29.0,0.0,
702,FLEMINGTON,HUNTERDON COUNTY PROSECUTOR'S CHIEF,NJ,65 PARK AVENUE,P.O. BOX 756,08822,6.0,, ,7.0, ,,HUNTERDON,,,13059100.0,,,,1.0,District of New Jersey,19.0,19.0,34.0,34019.0,,99019.0,34.0,311010010.0,40.565283,-74.911969,,,,,,,,3.1101001002e+15,HUNTERDON COUNTY,888888888.0,HUNTERDON COUNTY PROSECUTOR'S CHIEF,,,,NJ01089,,NJ0108900,,,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,4.0,41.0,-1.0,_Not a Census place,10.0,9D,29.0,0.0,
703,FLEMINGTON,HUNTERDON COUNTY PARK RANGERS,NJ,P.O. BOX 2900, ,08822,6.0,, ,7.0, ,,HUNTERDON,,,13793870.0,,,,1.0,District of New Jersey,19.0,19.0,34.0,34019.0,,99019.0,34.0,311010010.0,40.565283,-74.911969,,,,,,,,-1.0,HUNTERDON COUNTY,888888888.0,HUNTERDON COUNTY PARK RANGERS,,,,-1,,NJ0102900,,,0.0,,,,,,,,,,,2.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,NEW JERSEY,,2.0,22.0,-1.0,_Not a Census place,-1.0,-1,-1.0,-1.0,
704,FLEMINGTON,HUNTERDON COUNTY SHERIFF'S OFFICE,NJ,71 MAIN ST,PO BOX 2900,08822,1.0,Flemington, ,7.0, ,-3,HUNTERDON,5,17,13870380.0,13870380.0,14,0,1.0,District of New Jersey,19.0,19.0,34.0,34019.0,34019,99019.0,34.0,311010010.0,40.565283,-74.911969, ,644750.0, , , , , ,3.11010010022e+15,HUNTERDON COUNTY,128349.0,HUNTERDON COUNTY SHERIFF'S OFFICE,HUNTERDON COUNTY SHERIFF'S OFFICE,True,,NJ01000,NJ01000,NJ0100000,,,0.0,2,4,3,7,0,17,17,605,0,24,1.0,1.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,PO BOX 2900,888.0,888.0,-1.0,_Not a Census place,10.0,9D,29.0,0.0,08822
